092921d - DNP_center2 @ 1031 RW.tiff	092921d
2019.05.30%2785_OS_R_1_0_0000052%2785_OS_R_1_0_0000052_Structure_0001.tiff	2785
2019.10.18%509_OS_R_1_0_0000052_RegAvg%001.tiff	509
062421c_Center 1@1031 RK.tiff	062421c
2019.03.08%2731_OD_R_1_0_0000115_RegAvg%003.tiff	2731
2019.03.26%2802_OS_R_1_0_0000213_RegAvg%003.tiff	2802
101221c - female_center1 @1010 RK.tiff	101221c
2019.08.16%2942_OD_R_1_0_0000067_RegAvg%003.tiff	2942
2019.03.05%2730_OS_R_1_0_0000058_RegAvg%003.tiff	2730
2019.03.14%wt2_OD_R_1_0_0000007_RegAvg%003.tiff	wt2
073021b Sildenafil_Center2@904 RW.tiff	073021b
2019.03.04%2730_OS_R_1_0_0000022_RegAvg%003.tiff	2730
062921a_center2 @ 1110 RW.tiff	062921a
032621c vehicle_Center 2 @1007 RK.tiff	032621c
051921e (TGN)_Center 1@1033 RK.tiff	051921e
2019.10.18%510_OS_R_1_0_0000052_RegAvg%003.tiff	510
112720a_Center OS #2 BAB RK.tiff	112720a
2019.02.22%2737_OS_R_1_0_0000058_RegAvg%002.tiff	2737
2019.08.15%2943_OD_R_1_0_0000037_RegAvg%001.tiff	2943
080321a_center 1 @ 935 RW bab.tiff	080321a
2019.04.07%wt4_OS_R_1_0_0000124%001.tiff	wt4
2019.05.29%9452_OS_R_1_0_0000148%9452_OS_R_1_0_0000148_Structure_0002.tiff	9452
2019.02.26%2738_OS_R_1_0_0000130_RegAvg%001.tiff	2738
011221a_center1 @840 -RW RK.tiff	011221a
2019.05.31%9451_OD_R_1_0_0000198%9451_OD_R_1_0_0000198_Structure_0002.tiff	9451
092221b - DNP_center1 @944 RW.tiff	092221b
2019.04.04%2734_OD_R_1_0_0000113_RegAvg%003.tiff	2734
2019.08.14%2941_OD_R_1_0_0000007_RegAvg%001.tiff	2941
032921d 16mpk_Center1@1044 CG.tiff	032921d
102621c RW_center1 @1012.tiff	102621c
2019.03.21%2804_OS_R_1_0_0000090%2804_OS_R_1_0_0000090_Structure_0002.tiff	2804
2019.05.31%9450_OD_R_1_0_0000193%9450_OD_R_1_0_0000193_Structure_0001.tiff	9450
2019.08.16%2941_OS_R_1_0_0000082_RegAvg%003.tiff	2941
2019.08.15%2939NOYAG_OS_R_1_0_0000052_RegAvg%001.tiff	2939NOYAG
111820e - WT - #5_center 1 @1114 bad HB dont use BAB RK.tiff	111820e
2019.05.31%2789_OS_R_1_0_0000082%2789_OS_R_1_0_0000082_Structure_0004.tiff	2789
C101420 - 5xFAD Male - #979_center 1 @ 944 - RW RK.tiff	C101420
2019.02.26%2741_OS_R_1_0_0000135_RegAvg%003.tiff	2741
081821c -Female_center 3 @ 1034 RW -pls try.tiff	081821c
2019.02.25%2738_OD_R_1_0_0000079_RegAvg%004.tiff	2738
071221d_Center2 @1129 RK.tiff	071221d
090921a Dark_Center1@849 RK.tiff	090921a
2019.02.28%2742_OS_R_1_0_0000166_RegAvg%002.tiff	2742
2019.03.01%2741_OS_R_1_0_0000207_RegAvg%002.tiff	2741
D100720 - WT #112474_center 2 @ 1031 BAB RW.tiff	D100720
2019.10.17%508_OS_R_1_0_0000022_RegAvg%003.tiff	508
2019.10.18%509_OD_R_1_0_0000037_RegAvg%004.tiff	509
2019.10.23%2933_OD_R_1_0_0000097_RegAvg%003.tiff	2933
2019.05.21%9452_OD_R_1_0_0000049%9452_OD_R_1_0_0000049_Structure_0002.tiff	9452
062421d_Center1 @1107 RK.tiff	062421d
2019.05.31%2783_OD_R_1_0_0000067%2783_OD_R_1_0_0000067_Structure_0001.tiff	2783
2019.05.29%2788_OS_R_1_0_0000022%2788_OS_R_1_0_0000022_Structure_0004.tiff	2788
2019.03.07%Rightearcut_OS_R_1_0_0000094_RegAvg%001.tiff	Rightearcut
021021d - 5xFAD female_center1 @1008 RK RK.tiff	021021d
D091020_Center#1 @ 1105 am -RW RK.tiff	D091020
2019.03.14%wt4_OD_R_1_0_0000007_RegAvg%001.tiff	wt4
2019.04.06%wt1_OD_R_1_0_0000079%wt1_OD_R_1_0_0000079_Structure_0002.tiff	wt1
2019.08.19%2939NOYAG_OS_R_1_0_0000112_RegAvg%003.tiff	2939NOYAG
063021a DMSO_center1 @ 1058 RW.tiff	063021a
042421d DNP_Center 2@1044RK bab.tiff	042421d
2019.03.25%2801_OD_R_1_0_0000170_RegAvg%001.tiff	2801
B101420 - 5xFAD Female - #962_center 3 @ 930 - RW RK.tiff	B101420
032421b-saline_center 1@912 RW RW.tiff	032421b
092121e - DNP RW_center1 @1048.tiff	092121e
2019.02.28%2740_OD_R_1_0_0000151_RegAvg%001.tiff	2740
2019.03.14%wt4_OS_R_1_0_0000022_RegAvg%004.tiff	wt4
051821c TGN_Center2 @ 941 RW.tiff	051821c
2019.06.01%2788_OS_R_1_0_0000112%2788_OS_R_1_0_0000112_Structure_0004.tiff	2788
2019.04.06%wt1_OD_R_1_0_0000079%wt1_OD_R_1_0_0000079_Structure_0003.tiff	wt1
2019.03.20%2804_OS_R_1_0_0000034%004.tiff	2804
072721d_Center2@930 RK.tiff	072721d
2019.08.19%2939NOYAG_OS_R_1_0_0000112_RegAvg%002.tiff	2939NOYAG
D100720 - WT #112474_center 1 @ 1025 CG RW.tiff	D100720
072821a-saline_Center1@836 RK.tiff	072821a
2019.02.28%2742_OS_R_1_0_0000166_RegAvg%003.tiff	2742
2019.03.01%2741_OS_R_1_0_0000207_RegAvg%003.tiff	2741
2019.03.05%2704_OD_R_1_0_0000043_RegAvg%004.tiff	2704
120920e-WT-115212  MM_center 1@1136 RK RW.tiff	120920e
2019.10.17%508_OS_R_1_0_0000022_RegAvg%002.tiff	508
070721e baseline_Center 1 @ 1145 RW.tiff	070721e
2019.10.23%2933_OD_R_1_0_0000097_RegAvg%002.tiff	2933
020321d_center 1@1015 CG RK.tiff	020321d
2019.05.21%9452_OD_R_1_0_0000049%9452_OD_R_1_0_0000049_Structure_0003.tiff	9452
020221a_center1 @832 RK RK.tiff	020221a
2019.05.30%9463_OD_R_1_0_0000163%9463_OD_R_1_0_0000163_Structure_0004.tiff	9463
2019.05.20%9452_OD_R_1_0_0000007%001.tiff	9452
2019.03.21%2804_OS_R_1_0_0000090%2804_OS_R_1_0_0000090_Structure_0003.tiff	2804
E100820 - KO #113099_center 3 @ 1119 bad HB fit BAB RK.tiff	E100820
2019.03.18%wt2_OD_R_1_0_0000043_RegAvg%001.tiff	wt2
2019.08.16%2941_OS_R_1_0_0000082_RegAvg%002.tiff	2941
090221e_Center4@1116 RK.tiff	090221e
2019.04.07%wt3_OS_R_1_0_0000124%001.tiff	wt3
2019.02.26%2741_OS_R_1_0_0000135_RegAvg%002.tiff	2741
032621a vehicle_Center 1 @826 CG.tiff	032621a
2019.10.22%2934_OD_R_1_0_0000067_RegAvg%004.tiff	2934
092421d DMSO RK_Center2@1100.tiff	092421d
100621e_center2 @1022 RK.tiff	100621e
2019.08.14%2941_OS_R_1_0_0000022_RegAvg%004.tiff	2941
2019.05.29%9452_OS_R_1_0_0000148%9452_OS_R_1_0_0000148_Structure_0003.tiff	9452
022421a-5xFAD-female_center1 @916 RK no hb.tiff	022421a
2019.02.22%2740_OS_R_1_0_0000058_RegAvg%001.tiff	2740
2019.05.30%9465_OD_R_1_0_0000169%9465_OD_R_1_0_0000169_Structure_0001.tiff	9465
100520a_Center OS #1 - RW RK.tiff	100520a
073021e Sildenafil_Center2@1000 RW.tiff	073021e
2019.05.31%9451_OD_R_1_0_0000198%9451_OD_R_1_0_0000198_Structure_0003.tiff	9451
2126 dark_2126_OD_V_2x0_90_0000052 RK.tiff	2126
2019.04.04%2734_OD_R_1_0_0000113_RegAvg%002.tiff	2734
060821e saline_center1@1126 RK.tiff	060821e
072121e - GNAT_center 3@1031 RW bab good.tiff	072121e
011321e_center2 @1058 BAB RK.tiff	011321e
2019.02.26%2738_OD_R_1_0_0000115_RegAvg%004.tiff	2738
081021c - Saline_center1 @1012 RW.tiff	081021c
2019.03.05%2730_OS_R_1_0_0000058_RegAvg%002.tiff	2730
2019.08.16%2942_OD_R_1_0_0000067_RegAvg%002.tiff	2942
2019.03.14%wt2_OD_R_1_0_0000007_RegAvg%002.tiff	wt2
2019.03.04%2730_OS_R_1_0_0000022_RegAvg%002.tiff	2730
100421a_Center1@903 RK.tiff	100421a
2019.03.05%bothcut_OS_R_1_0_0000058_RegAvg%004.tiff	bothcut
090221e_Center5@1121 RK.tiff	090221e
2019.10.18%510_OS_R_1_0_0000052_RegAvg%002.tiff	510
2019.02.22%2737_OS_R_1_0_0000058_RegAvg%003.tiff	2737
2019.05.29%2784_OD_R_1_0_0000007%2784_OD_R_1_0_0000007_Structure_0001.tiff	2784
090721c Light RW_Center1@954.tiff	090721c
073021c Saline_Center1@918 RW.tiff	073021c
2019.02.25%2741_OD_R_1_0_0000079_RegAvg%004.tiff	2741
B101420 - 5xFAD Female - #962_center 2 @ 927 - RW RK.tiff	B101420
092921a - Saline_center1 @916 RW.tiff	092921a
101421b_center1 @913 RK.tiff	101421b
2019.03.08%2731_OD_R_1_0_0000115_RegAvg%002.tiff	2731
2019.03.26%2802_OS_R_1_0_0000213_RegAvg%002.tiff	2802
2019.03.07%2731_OS_R_1_0_0000094_RegAvg%001.tiff	2731
060721c_center 2@1031 RK.tiff	060721c
051921d (S)_Center 1@1004 RK.tiff	051921d
111820c - WT - #3 OD_center 1 @1004 BAB RK.tiff	111820c
2019.03.18%wt4_OD_R_1_0_0000043_RegAvg%003.tiff	wt4
011221d_center1 @1037 BAB RK.tiff	011221d
022421b-5xFAD-male_center3 @1004 RK.tiff	022421b
2019.10.22%509_OS_R_1_0_0000082_RegAvg%002.tiff	509
020921c-WT female_center 1@1006 RK RK.tiff	020921c
081721b -Female_center 1 @ 1039 RW.tiff	081721b
2019.05.29%2783_OS_R_1_0_0000022%2783_OS_R_1_0_0000022_Structure_0003.tiff	2783
072721a_Center2@822 RK.tiff	072721a
021621c-5xFAD male_center2 @1001 RK RK.tiff	021621c
2019.02.28%2739_OD_R_1_0_0000156_RegAvg%001.tiff	2739
080321b_center 2 @ 1002 RW.tiff	080321b
090921e Dark_Center1@1133 RK.tiff	090921e
2019.03.07%black_OD_R_1_0_0000079_RegAvg%004.tiff	black
2019.10.23%2932_OS_R_1_0_0000112_RegAvg%004.tiff	2932
061721c_Center1 @1029.tiff	061721c
2019.05.31%9452_OS_R_1_0_0000208%9452_OS_R_1_0_0000208_Structure_0002.tiff	9452
092921b - DNP_center2 @ 947 MM.tiff	092921b
2019.06.01%2783_OS_R_1_0_0000112%2783_OS_R_1_0_0000112_Structure_0002.tiff	2783
2019.02.28%2737_OD_R_1_0_0000151_RegAvg%003.tiff	2737
033021c Saline_Center 1@1010 RK.tiff	033021c
2019.03.26%2803_OD_R_1_0_0000180_RegAvg%002.tiff	2803
2019.10.17%2932_OD_R_1_0_0000007_RegAvg%003.tiff	2932
A100120-WT-113087_Center 4 @ 0844 AM RK RW.tiff	A100120
2019.02.22%2737_OD_R_1_0_0000043_RegAvg%002.tiff	2737
032821c baseline_Center1@1009 RK.tiff	032821c
2019.02.21%2740_OS_R_1_0_0000022_RegAvg%001.tiff	2740
2019.03.26%2804_OD_R_1_0_0000192_RegAvg%001.tiff	2804
020221c_center1 @1004 BAB RK.tiff	020221c
102121b_center 3 @1003 RW.tiff	102121b
2019.03.05%2730_OD_R_1_0_0000043_RegAvg%003.tiff	2730
102221a RW_center 1 @848.tiff	102221a
021621b-5xFAD female_center2 @920 RK RK.tiff	021621b
2019.03.01%2742_OD_R_1_0_0000187_RegAvg%002.tiff	2742
E100820 - KO #113099_center 2 @ 1114 CG RK.tiff	E100820
2019.06.01%9465_OS_R_1_0_0000244%9465_OS_R_1_0_0000244_Structure_0001.tiff	9465
2019.10.23%508_OS_R_1_0_0000112_RegAvg%003.tiff	508
2019.08.19%2943_OS_R_1_0_0000112_RegAvg%001.tiff	2943
011321b_center1 @911 BAB RK.tiff	011321b
081821a -Male_center 2 @ 933 RW.tiff	081821a
032821e baseline_Center2@1137 CG.tiff	032821e
2019.08.14%2942_OS_R_1_0_0000022_RegAvg%003.tiff	2942
011321c_center1 @953 -RW RK.tiff	011321c
102021e - Saline_center1 @1104 MM.tiff	102021e
032321b_Center3@919 RK.tiff	032321b
2019.08.16%2939NOYAG_OS_R_1_0_0000082_RegAvg%002.tiff	2939NOYAG
2019.04.05%2735_OD_R_1_0_0000071_RegAvg%001.tiff	2735
011221e_center2 @1122 -RW RK.tiff	011221e
100521d - Saline_center1 @1039 RK.tiff	100521d
092421a FCCP RK_Center1@957.tiff	092421a
2019.03.18%wt4_OS_R_1_0_0000058_RegAvg%002.tiff	wt4
102721a RW_Center2 @858.tiff	102721a
2019.03.25%2804_OD_R_1_0_0000155_RegAvg%003.tiff	2804
2019.04.06%wt4_OD_R_1_0_0000079%wt4_OD_R_1_0_0000079_Structure_0003.tiff	wt4
2019.05.22%9465_OS_R_1_0_0000111%9465_OS_R_1_0_0000111_Structure_0002.tiff	9465
092121e - DNP RW_center2 @1051.tiff	092121e
B093020-KO-112470_Center 2 @ 854 AM-CO RW.tiff	B093020
2019.03.21%2801_OD_R_1_0_0000062%2801_OD_R_1_0_0000062_Structure_0004.tiff	2801
2019.04.07%wt2_OS_R_1_0_0000124%002.tiff	wt2
2019.05.31%9452_OD_R_1_0_0000193%9452_OD_R_1_0_0000193_Structure_0004.tiff	9452
081321b sildenafil_Center2@1023 RK.tiff	081321b
2019.10.22%2932_OS_R_1_0_0000082_RegAvg%001.tiff	2932
102121c_center 2 @1034 RK.tiff	102121c
100521c - DNP_center1 @1004 RK.tiff	100521c
042021b_center1 @918 RK.tiff	042021b
2019.03.04%Rightearcut_OS_R_1_0_0000022_RegAvg%002.tiff	Rightearcut
081921e_center 2 @1127 RW.tiff	081921e
2019.06.01%2785_OS_R_1_0_0000112%2785_OS_R_1_0_0000112_Structure_0002.tiff	2785
2019.10.17%2934_OD_R_1_0_0000007_RegAvg%001.tiff	2934
091421e MP201 RW_center1@1102.tiff	091421e
2019.05.29%2785_OS_R_1_0_0000022%2785_OS_R_1_0_0000022_Structure_0003.tiff	2785
100521c - DNP_center2 @1005 RK.tiff	100521c
2019.05.22%9463_OD_R_1_0_0000091%9463_OD_R_1_0_0000091_Structure_0002.tiff	9463
2019.08.15%2940_OS_R_1_0_0000052_RegAvg%002.tiff	2940
2019.03.04%2704_OD_R_1_0_0000007_RegAvg%001.tiff	2704
051121d_center 2@1025 RK bab.tiff	051121d
2019.03.21%2800_OS_R_1_0_0000090%003.tiff	2800
032821e baseline_Center1@1123 CG.tiff	032821e
2019.05.29%9463_OD_R_1_0_0000133%9463_OD_R_1_0_0000133_Structure_0003.tiff	9463
2019.06.01%9463_OS_R_1_0_0000238%9463_OS_R_1_0_0000238_Structure_0004.tiff	9463
2019.03.14%wt1_OS_R_1_0_0000022_RegAvg%001.tiff	wt1
071321b -FCCP_Center2@1045 RW.tiff	071321b
2019.05.31%2784_OS_R_1_0_0000082%2784_OS_R_1_0_0000082_Structure_0003.tiff	2784
2019.02.26%2742_OD_R_1_0_0000115_RegAvg%002.tiff	2742
2019.03.21%2803_OS_R_1_0_0000082%2803_OS_R_1_0_0000082_Structure_0001.tiff	2803
112420 - WT - #7_center 2 @ 936 -RW RK.tiff	112420
C100820 - KO #113090_center 2 @ 942 BAB RK.tiff	C100820
2019.03.25%2802_OS_R_1_0_0000177_RegAvg%004.tiff	2802
2019.03.08%bothcut_OD_R_1_0_0000115_RegAvg%001.tiff	bothcut
2019.04.06%wt2_OS_R_1_0_0000094%wt2_OS_R_1_0_0000094_Structure_0001.tiff	wt2
2019.02.21%2739_OD_R_1_0_0000007_RegAvg%004.tiff	2739
2019.05.22%9463_OS_R_1_0_0000106%9463_OS_R_1_0_0000106_Structure_0002.tiff	9463
2019.10.18%2934_OS_R_1_0_0000052_RegAvg%002.tiff	2934
121620c-KO_center 1@955 RK RW.tiff	121620c
2019.05.22%9451_OS_R_1_0_0000111%9451_OS_R_1_0_0000111_Structure_0001.tiff	9451
2019.03.25%2803_OS_R_1_0_0000159_RegAvg%002.tiff	2803
2019.10.22%2934_OS_R_1_0_0000082_RegAvg%003.tiff	2934
2019.03.01%2739_OD_R_1_0_0000192_RegAvg%004.tiff	2739
2019.02.21%2737_OS_R_1_0_0000022_RegAvg%003.tiff	2737
2019.02.25%2742_OD_R_1_0_0000079_RegAvg%003.tiff	2742
081121b - Saline_center1 @ 953 RW.tiff	081121b
032821a baseline_Center2@834 RK bab.tiff	032821a
2019.05.22%9452_OD_R_1_0_0000091%9452_OD_R_1_0_0000091_Structure_0003.tiff	9452
092121c - DNP RW_center1 @959.tiff	092121c
2019.02.22%2741_OS_R_1_0_0000058_RegAvg%004.tiff	2741
2019.03.07%black_OS_R_1_0_0000094_RegAvg%002.tiff	black
2019.08.14%2940_OS_R_1_0_0000022_RegAvg%001.tiff	2940
2019.04.05%2734_OS_R_1_0_0000158_RegAvg%004.tiff	2734
2019.08.19%2941_OS_R_1_0_0000112_RegAvg%003.tiff	2941
051921b (S)_Center 1@842 RK bab.tiff	051921b
2019.02.26%2737_OD_R_1_0_0000115_RegAvg%002.tiff	2737
040621a - WT - female_center 1@930 RK.tiff	040621a
081721c -Male_center 2 @ 1106 bab RW.tiff	081721c
2019.03.18%wt3_OD_R_1_0_0000043_RegAvg%004.tiff	wt3
101321a - female_center2 @935 bab.tiff	101321a
2019.02.25%2737_OD_R_1_0_0000079_RegAvg%003.tiff	2737
2019.02.21%2742_OS_R_1_0_0000022_RegAvg%003.tiff	2742
052721d_Center2 @ 1052 RK.tiff	052721d
062221b - B6J control_center 2 @ 943 RW.tiff	062221b
081821c -Female_center 1 @ 1029 RW bab.tiff	081821c
111820d - Usher - #4_center 1 @ 1050 dont use bad HB BAB RK.tiff	111820d
2019.05.22%9452_OS_R_1_0_0000106%9452_OS_R_1_0_0000106_Structure_0003.tiff	9452
2019.06.01%9451_OD_R_1_0_0000228%9451_OD_R_1_0_0000228_Structure_0003.tiff	9451
032521c baseline_Center2@1003 RK.tiff	032521c
2019.04.06%wt3_OS_R_1_0_0000094%wt3_OS_R_1_0_0000094_Structure_0001.tiff	wt3
112720b_Center OS #1-CO RK.tiff	112720b
060221a -TGN-020_center2 @932 RW.tiff	060221a
2019.05.29%2788_OD_R_1_0_0000007%2788_OD_R_1_0_0000007_Structure_0001.tiff	2788
2019.03.05%Rightearcut_OS_R_1_0_0000058_RegAvg%001.tiff	Rightearcut
2019.03.04%bothcut_OS_R_1_0_0000022_RegAvg%001.tiff	bothcut
100921c male_Center2@1142 RK.tiff	100921c
091821d Saline MM_Center2@1002 MM.tiff	091821d
2019.03.25%2802_OD_R_1_0_0000162_RegAvg%002.tiff	2802
2019.10.17%509_OD_R_1_0_0000007_RegAvg%003.tiff	509
082521a -male.DNP_center 1 @940 RK.tiff	082521a
2019.03.26%2804_OS_R_1_0_0000207_RegAvg%002.tiff	2804
2019.03.26%2801_OD_R_1_0_0000206_RegAvg%003.tiff	2801
2019.03.26%2800_OD_R_1_0_0000197_RegAvg%002.tiff	2800
2019.04.04%2735_OD_R_1_0_0000041_RegAvg%003.tiff	2735
2019.05.29%9452_OD_R_1_0_0000133%9452_OD_R_1_0_0000133_Structure_0002.tiff	9452
2019.05.21%9451_OD_R_1_0_0000049%9451_OD_R_1_0_0000049_Structure_0001.tiff	9451
2019.04.07%wt5_OD_R_1_0_0000109%004.tiff	wt5
081121d - Saline_center2 @ 1042 RW.tiff	081121d
2019.05.21%9451_OS_R_1_0_0000069%9451_OS_R_1_0_0000069_Structure_0001.tiff	9451
2019.03.20%2801_OS_R_1_0_0000034%003.tiff	2801
082021a_center 2 @932 RW.tiff	082021a
061621c_center 3@1028 RW.tiff	061621c
2019.10.17%510_OD_R_1_0_0000007_RegAvg%001.tiff	510
2019.03.14%wt5_OS_R_1_0_0000022_RegAvg%001.tiff	wt5
042421c DNP_Center 2@ 958RK bab.tiff	042421c
061521b_center 2@ 946 RW.tiff	061521b
2019.10.22%2933_OD_R_1_0_0000067_RegAvg%003.tiff	2933
2019.10.23%2933_OS_R_1_0_0000112_RegAvg%001.tiff	2933
2019.05.30%9451_OD_R_1_0_0000168%9451_OD_R_1_0_0000168_Structure_0002.tiff	9451
092821a - DNP_center2 @912 RK.tiff	092821a
102221c RW_center 3 @928.tiff	102221c
052121a baseline_Center 1@ 858 RK.tiff	052121a
2019.03.08%black_OD_R_1_0_0000115_RegAvg%002.tiff	black
102021b - SIL_center2 @955 MM.tiff	102021b
2019.05.30%9450_OD_R_1_0_0000163%9450_OD_R_1_0_0000163_Structure_0001.tiff	9450
2019.05.30%9452_OS_R_1_0_0000178%9452_OS_R_1_0_0000178_Structure_0004.tiff	9452
082021e_center 3 @1143 RW.tiff	082021e
2019.08.19%2939NOYAG_OD_R_1_0_0000097_RegAvg%001.tiff	2939NOYAG
2019.03.04%black_OS_R_1_0_0000022_RegAvg%004.tiff	black
082721b m dnp_Center1@1011 RK use for HB.tiff	082721b
020221a_center2 @840 RK RK.tiff	020221a
2019.02.25%2738_OS_R_1_0_0000094_RegAvg%003.tiff	2738
110320b_Center OS #2 BAB RK.tiff	110320b
2019.02.28%2741_OS_R_1_0_0000171_RegAvg%003.tiff	2741
042321e_Center 2 @1139 RK.tiff	042321e
2019.02.25%2740_OD_R_1_0_0000079_RegAvg%001.tiff	2740
D100720 - WT #112474_center 3 @ 1036 CG RW.tiff	D100720
2019.02.22%2742_OD_R_1_0_0000043_RegAvg%002.tiff	2742
2019.04.06%wt5_OD_R_1_0_0000079%wt5_OD_R_1_0_0000079_Structure_0003.tiff	wt5
102121d_center 1 @1100 RK.tiff	102121d
2019.06.01%9451_OS_R_1_0_0000243%9451_OS_R_1_0_0000243_Structure_0002.tiff	9451
032821d baseline_Center2@1055 CG.tiff	032821d
2127 light_2127_OD_L_2_90_0000005 RK.tiff	2127
2019.05.21%9465_OD_R_1_0_0000049%9465_OD_R_1_0_0000049_Structure_0002.tiff	9465
2019.06.01%2784_OS_R_1_0_0000112%2784_OS_R_1_0_0000112_Structure_0004.tiff	2784
2019.08.14%2939_OD_R_1_0_0000007_RegAvg%004.tiff	2939
2019.03.01%2737_OD_R_1_0_0000187_RegAvg%002.tiff	2737
102121d_center 2 @1101 RK.tiff	102121d
A090920_Center#3 @ 0912 am CG RK.tiff	A090920
A102820 -WT male - #977_center 2 @906 RK RK.tiff	A102820
071221e_Center2 @1144 RK.tiff	071221e
2019.03.14%wt3_OS_R_1_0_0000022_RegAvg%003.tiff	wt3
2019.02.26%2740_OS_R_1_0_0000130_RegAvg%004.tiff	2740
2019.05.21%9465_OS_R_1_0_0000069%9465_OS_R_1_0_0000069_Structure_0002.tiff	9465
2019.03.04%2731_OD_R_1_0_0000007_RegAvg%003.tiff	2731
100621c_center2 @946 RK.tiff	100621c
D102820 -WT male - #984_center 1 @1108 RK RK.tiff	D102820
E100720 - KO #1130909_center 1 @ 1110 -RW RW.tiff	E100720
2019.10.22%2933_OS_R_1_0_0000082_RegAvg%004.tiff	2933
032321e_Center1@1124 RK.tiff	032321e
061821c_Center1 @1030 RK.tiff	061821c
C102920 -5xFAD male - #985_center 1 @1027 RK RK.tiff	C102920
090221d_Center1@1045 MM.tiff	090221d
2019.02.28%2740_OS_R_1_0_0000166_RegAvg%001.tiff	2740
2019.05.31%2788_OS_R_1_0_0000082%2788_OS_R_1_0_0000082_Structure_0003.tiff	2788
2019.03.21%2802_OD_R_1_0_0000066%2802_OD_R_1_0_0000066_Structure_0002.tiff	2802
2019.03.21%2803_OD_R_1_0_0000054%2803_OD_R_1_0_0000054_Structure_0004.tiff	2803
2019.02.28%2742_OD_R_1_0_0000151_RegAvg%003.tiff	2742
092121d - saline RW_center1 @1042.tiff	092121d
042121d_center 1@1041 RK.tiff	042121d
2019.05.22%9451_OD_R_1_0_0000096%9451_OD_R_1_0_0000096_Structure_0001.tiff	9451
102721a RW_Center1 @856.tiff	102721a
2019.05.20%9451_OD_R_1_0_0000007%004.tiff	9451
2019.08.14%2943_OD_R_1_0_0000007_RegAvg%002.tiff	2943
A093020-WT-113087_Center 2 @ 0827 AM-CO RW.tiff	A093020
082521c -male.saline_center 2 @1048 RK.tiff	082521c
062421e_Center2 @1136 RK.tiff	062421e
121020d-WT-115214_center 2@1045 RK RW.tiff	121020d
2019.02.22%2742_OS_R_1_0_0000058_RegAvg%003.tiff	2742
2019.05.29%2789_OS_R_1_0_0000022%2789_OS_R_1_0_0000022_Structure_0003.tiff	2789
2019.05.31%9463_OS_R_1_0_0000208%9463_OS_R_1_0_0000208_Structure_0003.tiff	9463
2019.05.21%9450_OS_R_1_0_0000064%9450_OS_R_1_0_0000064_Structure_0002.tiff	9450
2019.06.01%9450_OS_R_1_0_0000238%9450_OS_R_1_0_0000238_Structure_0001.tiff	9450
2019.06.01%9452_OD_R_1_0_0000223%9452_OD_R_1_0_0000223_Structure_0004.tiff	9452
2019.08.19%2942_OS_R_1_0_0000112_RegAvg%004.tiff	2942
2019.08.15%2941_OD_R_1_0_0000037_RegAvg%002.tiff	2941
2019.03.21%2801_OS_R_1_0_0000090%2801_OS_R_1_0_0000090_Structure_0001.tiff	2801
2019.02.21%2741_OS_R_1_0_0000022_RegAvg%004.tiff	2741
2019.02.25%2739_OS_R_1_0_0000099_RegAvg%004.tiff	2739
070721d baseline_Center 1 @ 1121 RW.tiff	070721d
2019.02.22%2738_OD_R_1_0_0000043_RegAvg%004.tiff	2738
2019.03.26%2803_OS_R_1_0_0000195_RegAvg%004.tiff	2803
2019.10.17%2933_OS_R_1_0_0000022_RegAvg%002.tiff	2933
2019.06.01%2789_OS_R_1_0_0000112%2789_OS_R_1_0_0000112_Structure_0002.tiff	2789
D102820 -WT male - #984_center 2 @1112 RK RK.tiff	D102820
2019.10.23%510_OS_R_1_0_0000112_RegAvg%004.tiff	510
2019.03.01%2738_OS_R_1_0_0000232_RegAvg%003.tiff	2738
090221b_Center1@950 MM.tiff	090221b
091421b vehicle RW_center2@1005.tiff	091421b
2019.02.21%2738_OD_R_1_0_0000007_RegAvg%001.tiff	2738
2019.03.07%2704_OS_R_1_0_0000094_RegAvg%003.tiff	2704
2019.03.25%2800_OS_R_1_0_0000176_RegAvg%001.tiff	2800
2126 dark_2126_OS_V_2x0_90_0000073 RK.tiff	2126
2019.08.19%2943_OD_R_1_0_0000097_RegAvg%002.tiff	2943
2019.02.25%2739_OD_R_1_0_0000084_RegAvg%003.tiff	2739
021021c - WT female_center2 @942 RK RK.tiff	021021c
2019.05.21%9463_OD_R_1_0_0000049%9463_OD_R_1_0_0000049_Structure_0002.tiff	9463
070821e - FCCP_center 2@1144 RW.tiff	070821e
092121c - DNP RW_center2 @1005.tiff	092121c
062221E - GNAT_center 1 @ 1112 RW.tiff	062221E
032921d 16mpk_Center2@1048 CG.tiff	032921d
2019.05.22%9465_OD_R_1_0_0000096%9465_OD_R_1_0_0000096_Structure_0002.tiff	9465
092221b - DNP_center2 @948 RW.tiff	092221b
112420 - Usher - #10_center 4 @1125 CG bad HB RK.tiff	112420
051121c_center 3@954 RK.tiff	051121c
2019.03.08%Rightearcut_OS_R_1_0_0000130_RegAvg%004.tiff	Rightearcut
2019.05.20%9452_OS_R_1_0_0000022%003.tiff	9452
2019.05.29%9463_OS_R_1_0_0000148%9463_OS_R_1_0_0000148_Structure_0002.tiff	9463
102021a - Saline_center1 @923 MM.tiff	102021a
2019.04.05%2735_OS_R_1_0_0000086_RegAvg%002.tiff	2735
102721c RW_Center1@928.tiff	102721c
060721e_center 2@1129 RK.tiff	060721e
2019.02.26%2741_OD_R_1_0_0000120_RegAvg%004.tiff	2741
